Marca de Tiempo [s],Marca de Tiempo [ μs ],Dirección de Bloque Lógico (LBA) de un sector de lectura,Tamaño de un bloque al que accede una muestra,Entropia_de_Shannon,Tipo de Archivo
1598239903,1065684563,77052008,4096,0.408122,benigno
1622599213,684474969,47686008,4096,0.0688446,benigno
1622095586,221051361,6591368,4096,0.441934,benigno
1597977896,861115292,1267560,1536,0.972343,benigno
1590400158,779432310,49608192,4096,0.988185,benigno
1622092979,650514369,6483936,4096,0.428477,benigno
1598606275,443394057,46441624,4096,0.994691,benigno
1598604527,21235723,46064672,4096,0.49408,benigno
1587350278,786704069,99236112,4096,0.994324,benigno
1587349508,1981157,90115568,4096,0.994473,benigno
1587348497,309146390,79817968,4096,0.99387,benigno
1596762534,272786335,6885520,4096,0.400972,benigno
1597882560,138088412,45375064,4096,0.99438,benigno
1586932184,397943013,58345664,4096,0.0,benigno
1586247901,758919709,1498520,4096,0.42311,benigno
1594103990,826713167,58058024,4096,0.994081,benigno
1623895811,673256973,47875032,4096,0.0,benigno
1587362553,212492588,236698720,4096,0.994437,benigno
1590394291,816129696,90591016,4096,0.994721,benigno
1595981188,10584978,80646728,4096,0.994369,benigno
1622704581,261109903,47430584,4096,0.42695,benigno
1622611236,608968352,46434264,4096,0.994184,benigno
1590400632,171376035,76914144,4096,0.98629,benigno
1589947198,650744455,6556896,4096,0.414916,benigno
1598592669,394299589,1221408,4096,0.902339,benigno
1598238688,161908580,6924288,4096,0.257516,benigno
1596762255,818802479,67408040,4096,0.738183,benigno
1596762385,751550179,80876152,4096,0.993893,benigno
1596762694,246372115,87474376,4096,0.995543,benigno
1596706548,696330500,70681304,4096,0.995026,benigno
1596708201,400890301,6544080,4096,0.417784,benigno
1594103522,1007652493,70488200,4096,0.994931,benigno
1598248178,108627726,81433784,4096,0.994163,benigno
1586933983,939541931,59046016,4096,0.994523,benigno
1598246776,865862163,46374960,4096,0.208111,benigno
1590399971,708824403,49744888,4096,0.993971,benigno
1597981747,930670663,46599280,4096,0.650132,benigno
1597885735,857899430,46232056,4096,0.994908,benigno
1587347993,476231351,75084376,4096,0.995344,benigno
1622602618,814014957,1335680,4096,0.440381,benigno
1597984803,288762871,46471888,4096,0.99513,benigno
1589947975,761747518,28217200,4096,0.994311,benigno
1596689915,1033112993,6485256,4096,0.39558,benigno
1622609543,479315683,6505608,4096,0.414433,benigno
1598239902,451946650,6544464,4096,0.498828,benigno
1622096265,332443976,53395000,4096,0.99446,benigno
1597986196,900859542,6892160,4096,0.703807,benigno
1596707903,819497857,70200192,4096,0.993578,benigno
1586933173,912121470,60674904,4096,0.0,benigno
1625631647,985140283,62208904,4096,0.586589,benigno
1590391779,973393224,68390488,4096,0.994801,benigno
1594105160,204890260,92689128,4096,0.994533,benigno
1594100445,49775118,58940696,4096,0.994873,benigno
1594100902,718042222,6525048,4096,0.408652,benigno
1598246831,888513358,92294312,4096,0.994894,benigno
1596707328,506706922,904312,4096,0.60123,benigno
1596696606,18277997,71720376,1536,0.654078,benigno
1589948256,691676122,47742072,4096,0.0,benigno
1589946721,970260248,44339760,4096,0.0,benigno
1622599945,262582602,45564416,4096,0.994465,benigno
1598240181,702345169,45446296,4096,0.178231,benigno
1598605778,758617033,1271312,4096,0.993771,benigno
1586222241,926564910,28858504,4096,0.0,benigno
1594103724,754063193,1041968,4096,0.994339,benigno
1598600294,236502378,1333648,4096,0.478077,benigno
1597981813,715706996,45958872,4096,0.995665,benigno
1622095107,79754454,6504232,4096,0.432621,benigno
1622703683,703624294,54576672,4096,0.994342,benigno
1590395640,404083556,69945920,4096,0.99497,benigno
1587350554,1020994928,102780240,4096,0.993086,benigno
1590400856,917788483,82327992,4096,0.991759,benigno
1596763341,1072827308,99480480,4096,0.994888,benigno
1598250474,1044174123,46448304,4096,0.994898,benigno
1598250063,80137963,70897904,4096,0.99406,benigno
1590399412,710571751,70380424,4096,0.993364,benigno
1589946538,741679572,44748624,4096,0.0,benigno
1589946705,899247439,28544384,4096,0.0,benigno
1589946729,946708586,44612600,4096,0.0,benigno
1590399825,174633432,46872376,4096,0.994187,benigno
1597984838,128647833,6503784,4096,0.429193,benigno
1623907045,215289930,47440072,4096,0.456766,benigno
1598603420,793837444,899672,4096,0.489572,benigno
1598603451,123106836,6884648,4096,0.43487,benigno
1587350293,392535262,99758272,4096,0.994152,benigno
1595984273,590861257,93377112,4096,0.994035,benigno
1587347346,264005963,70896944,4096,0.99421,benigno
1622095218,197268755,863592,4096,0.993645,benigno
1622093276,773052833,46449488,3584,0.96887,benigno
1622612069,844141902,51624784,4096,0.513638,benigno
1622600708,457749699,1295304,4096,0.993895,benigno
1622600760,320871065,46720576,4096,0.994734,benigno
1622600637,539606345,6519560,4096,0.383502,benigno
1596763861,274467026,70649920,4096,0.993962,benigno
1594099874,763508716,57423512,4096,0.994417,benigno
1598249165,270158865,46429112,4096,0.993501,benigno
1598601093,397024063,46254272,3072,0.982392,benigno
1587365088,90471653,96991984,4096,0.994061,benigno
1622092372,141249632,45456640,4096,0.993634,benigno
1622092486,174438575,47202256,4096,0.994877,benigno
1622092887,949902305,46430592,4096,0.994011,benigno
1622703563,815324144,45443296,4096,0.994851,benigno
1622091377,211312416,45412736,4096,0.994616,benigno
1622705766,586848191,6483944,4096,0.430087,benigno
1598602875,531085927,1096368,4096,0.994514,benigno
1622601631,850618158,705928,4096,0.817677,benigno
1589946713,936584698,28872488,4096,0.0,benigno
1587348258,815646613,78483512,4096,0.993661,benigno
1596696360,809746925,87661656,4096,0.43201,benigno
1595984295,779863952,91938928,4096,0.994484,benigno
1595982504,988579822,70478080,4096,0.993941,benigno
1597881696,750607559,6547936,4096,0.379829,benigno
1597881698,703764814,1039680,4096,0.209152,benigno
1597885342,178181941,46212928,4096,0.994166,benigno
1597883364,127886656,6900272,4096,0.256904,benigno
1590395610,206760307,68616624,4096,0.995957,benigno
1596760974,633957142,1496264,4096,0.993894,benigno
1596760474,733830391,5844416,4096,0.910973,benigno
1590394721,830021000,96449168,4096,0.994376,benigno
1590394677,715522288,94041512,4096,0.994304,benigno
1598246168,407259287,96466456,4096,0.99397,benigno
1598249638,766011957,81098128,4096,0.994,benigno
1586933938,652939985,59506464,4096,0.0,benigno
1589946545,784061493,6578408,4096,0.429393,benigno
1590400382,873506626,49544616,4096,0.994242,benigno
1589947792,560328613,28708304,4096,0.0,benigno
1625629442,770902997,63557560,4096,0.520922,benigno
1594105113,669432939,57398112,4096,0.993962,benigno
1590392200,752912117,73672984,4096,0.993718,benigno
1598239622,249482677,6578976,4096,0.419172,benigno
1625705812,158083415,47114544,4096,0.529697,benigno
1622096077,525517432,6483936,4096,0.40617,benigno
1590394687,666929592,94539840,4096,0.993338,benigno
1590395047,845017665,70108968,4096,0.994587,benigno
1590395845,355645597,70144376,4096,0.994172,benigno
1596762363,988790320,92746248,4096,0.994269,benigno
1596761365,242879284,71443456,4096,0.994553,benigno
1622599154,504113814,6483944,4096,0.441349,benigno
1595982838,238539541,44999408,4096,0.995174,benigno
1587348202,827187753,76588208,4096,0.994679,benigno
1586933118,803525865,60470176,4096,0.994771,benigno
1597886565,158594908,80922624,4096,0.994323,benigno
1597978674,104525605,2353144,4096,0.995125,benigno
1586247943,665733244,28502752,4096,0.0,benigno
1589946492,712526829,714064,4096,0.995,benigno
1589946886,558417981,1051784,4096,0.99473,benigno
1586933733,127491754,58499384,4096,0.0,benigno
1598235339,869886737,1204080,4096,0.994089,benigno
1598246528,655637307,82450912,4096,0.993508,benigno
1625706238,65055288,6483408,4096,0.136271,benigno
1589946757,985866138,47500720,4096,0.0,benigno
1622704529,807003845,46653016,4096,0.428591,benigno
1622702411,196362197,6609744,4096,0.408084,benigno
1598249566,913369387,2288528,4096,0.993711,benigno
1587348800,989929402,83058464,4096,0.995248,benigno
1622601503,802956004,6483936,4096,0.414914,benigno
1596762578,345791052,6546496,4096,0.439764,benigno
1594102937,343738878,93378488,4096,0.994019,benigno
1590394261,886900190,88925984,4096,0.993648,benigno
1597883754,334868340,1199280,4096,0.993554,benigno
1597885076,849559377,28133192,4096,0.231764,benigno
1597885114,587910776,81884008,4096,0.994239,benigno
1597981852,257645181,236049928,4096,0.989875,benigno
1598599392,673457341,1126376,4096,0.655043,benigno
1594103962,743611892,57517096,4096,0.994797,benigno
1596762363,955767313,1493096,4096,0.994106,benigno
1622601462,735876366,6562056,4096,0.379879,benigno
1622599614,707261100,694024,4096,0.681034,benigno
1589947780,1073489741,28335160,4096,0.436927,benigno
1622603001,430387735,6483936,4096,0.423503,benigno
1595982163,433764979,80635384,4096,0.993616,benigno
1587347270,25947980,68019560,4096,0.994906,benigno
1595983520,94720890,71061224,4096,0.994804,benigno
1622608618,942637110,6533432,4096,0.418069,benigno
1586847429,534218616,1438768,4096,0.313313,benigno
1598246831,779488698,92249872,4096,0.993458,benigno
1586221041,425949068,28458344,4096,0.0,benigno
1587364437,118996287,68091720,4096,0.992555,benigno
1586931469,837962860,58433920,4096,0.0,benigno
1622601095,382490881,6483936,4096,0.402239,benigno
1587347332,485377482,70434984,4096,0.994519,benigno
1594099898,448402753,57954336,4096,0.994467,benigno
1587364899,740203941,75561304,4096,0.990978,benigno
1590391785,970635831,68777464,4096,0.994326,benigno
1625623479,114108807,57181968,4096,0.569011,benigno
1622601886,569819702,6499216,4096,0.42901,benigno
1598237692,878537841,46261880,4096,0.994197,benigno
1598248178,105780804,81430208,4096,0.994915,benigno
1597886183,856734126,70645944,4096,0.994271,benigno
1586932268,67869225,58892560,4096,0.636464,benigno
1589948027,666099873,47124032,4096,0.0,benigno
1586248583,1002663111,44219216,4096,0.600971,benigno
1597886211,393641821,81964464,4096,0.994702,benigno
1586931464,393169229,59157032,4096,0.0,benigno
1587350292,659102774,99710280,4096,0.994852,benigno
1595982718,204093101,6529488,4096,0.433996,benigno
1596761221,64249347,46060568,4096,0.99472,benigno
1622611644,708957095,46418464,4096,0.993885,benigno
1622093865,200284964,6586712,4096,0.410929,benigno
1622095121,513230816,6483944,4096,0.414447,benigno
1622095069,125524352,6566376,4096,0.431287,benigno
1622095457,608037835,6493608,4096,0.344217,benigno
1598248104,369810007,6501576,4096,0.402638,benigno
1586934010,195624460,44115728,4096,0.994788,benigno
1598238997,718968289,1143688,4096,0.994885,benigno
1598240181,637505769,1512728,4096,0.43196,benigno
1590391789,998235443,68965160,4096,0.993975,benigno
1590392170,888450087,72201776,4096,0.994705,benigno
1587363042,194017592,75880800,4096,0.993783,benigno
1622600329,707451553,1201208,4096,0.191139,benigno
1596760480,747537267,1481160,4096,0.994629,benigno
1589946878,538910484,235972632,4096,0.597487,benigno
1598244244,488565153,48329304,4096,0.584447,benigno
1589947599,546069623,28691712,4096,0.0,benigno
1596706069,340399484,6523520,4096,0.430656,benigno
1596688328,767906687,46441656,4096,0.994158,benigno
1596696707,1056137845,45375056,4096,0.994004,benigno
1595981696,194162273,12380000,4096,0.666602,benigno
1595984277,533592106,1122424,4096,0.362971,benigno
1597885748,332159815,45966616,4096,0.994423,benigno
1597978932,773526979,45671032,4096,0.99447,benigno
1596699540,869891234,46225112,4096,0.622588,benigno
1596699558,911607655,6511392,4096,0.426339,benigno
1587349286,388467138,88996256,4096,0.993464,benigno
1598248869,129099936,99290248,4096,0.993696,benigno
1594098769,795284327,58369416,4096,0.994275,benigno
1597885859,365586862,503256,4096,0.993679,benigno
1586932266,998564240,58847136,4096,0.0,benigno
1589946755,979574928,47414608,4096,0.0,benigno
1590399949,693726561,87178304,4096,0.99398,benigno
1596706558,772916492,81153680,4096,0.993867,benigno
1596763284,254221523,46786488,4096,0.994622,benigno
1622600258,34685828,6483936,4096,0.394329,benigno
1586248864,124899900,28414168,4096,0.994432,benigno
1586934025,173529679,6488752,4096,0.415647,benigno
1622096263,351186785,53077480,4096,0.994547,benigno
1596697252,741946293,6489024,4096,0.44409,benigno
1597977927,920872449,45459216,4096,0.993644,benigno
1590395622,428509764,76708968,4096,0.994585,benigno
1596763612,304538777,71541504,4096,0.994624,benigno
1596763298,227888851,70706608,4096,0.994489,benigno
1598250062,302601801,82105968,4096,0.99432,benigno
1598602885,294834696,45485864,4096,0.993364,benigno
1589946269,788795343,47174288,4096,0.0,benigno
1622600404,1014536946,703384,4096,0.0,benigno
1597885750,860778553,46402648,4096,0.994928,benigno
1598600230,317401424,6486016,4096,0.406838,benigno
1598599889,1070134107,45631240,4096,0.994147,benigno
1598601273,146151365,2495672,4096,0.994782,benigno
1586931468,333059598,6502536,4096,0.412108,benigno
1589947635,256126282,6507624,4096,0.494302,benigno
1590399529,20908680,614992,4096,0.992392,benigno
1590400003,647502283,92466272,4096,0.991821,benigno
1598238068,571892734,45793856,4096,0.995079,benigno
1622090827,305812796,47693640,4096,0.139207,benigno
1622609142,814817140,6581576,4096,0.414443,benigno
1622702473,161748749,46241752,4096,0.99444,benigno
1622704161,269413936,48625608,4096,0.994485,benigno
1598602395,1007321280,1133440,4096,0.994871,benigno
1622096233,439886877,47840208,4096,0.994403,benigno
1596705038,471956419,1166000,4096,0.414148,benigno
1596705726,868953557,45957096,4096,0.994398,benigno
1587347342,266710182,70758576,4096,0.994983,benigno
1586932251,979396901,59282696,4096,0.994269,benigno
1594099333,376162803,6483936,4096,0.320847,benigno
1623904899,254956976,46577168,4096,0.0,benigno
1598602903,339624547,1456304,4096,0.994512,benigno
1622092461,265786632,6483944,4096,0.43009,benigno
1590394689,791014884,94677680,4096,0.994833,benigno
1596760488,830836428,81430824,4096,0.994089,benigno
1598593275,648671978,236127528,4096,0.988505,benigno
1586933101,388961138,60941672,4096,0.993932,benigno
1597980833,182196006,45480712,4096,0.993614,benigno
1596688715,338918200,6548544,4096,0.414178,benigno
1622095212,400733076,6594464,4096,0.420072,benigno
1622703159,614503020,6521128,4096,0.396188,benigno
1622608644,494913604,46336144,4096,0.995346,benigno
1625632482,199300353,63286304,4096,0.549313,benigno
1590399551,24817432,80689200,4096,0.987962,benigno
1587348825,445794074,83874000,4096,0.994464,benigno
1587349556,394091191,91764032,4096,0.995026,benigno
1596705097,581389281,45873576,4096,0.994723,benigno
1595983861,96999284,71750792,4096,0.993912,benigno
1595982842,453055900,87009912,4096,0.994756,benigno
1595983184,506599821,71235176,4096,0.994682,benigno
1596696897,767989446,46218320,4096,0.994852,benigno
1596688321,343511203,46471560,4096,0.56476,benigno
1587350296,622851680,99827408,4096,0.994042,benigno
1596707747,291472872,67390744,4096,0.495324,benigno
1596706120,309206138,46729816,4096,0.993802,benigno
1587347305,1038244159,69494760,4096,0.994715,benigno
1587348228,802138769,77487808,4096,0.994047,benigno
1598602356,425096111,45557472,4096,0.12334,benigno
1598603440,860950154,6886752,4096,0.325934,benigno
1623905729,201392697,720216,4096,0.535783,benigno
1596763280,11541892,87549000,4096,0.994441,benigno
1622090162,951058963,47725600,4096,0.993538,benigno
1596763302,258623084,71379504,4096,0.994259,benigno
1598242926,132243691,6582288,4096,0.443837,benigno
1598239310,588375197,6507320,4096,0.43452,benigno
1598604470,865010171,6487864,4096,0.414817,benigno
1622096054,271905352,6883552,4096,0.326711,benigno
1622095192,742361932,6566152,4096,0.444898,benigno
1623920211,945133194,1514200,4096,0.0,benigno
1623910169,85724871,713496,4096,0.499404,benigno
1597978923,364061232,45457992,4096,0.994613,benigno
1598594266,364368192,46337176,4096,0.994305,benigno
1597881743,311149354,46092904,4096,0.994219,benigno
